id,tokens,slots,intent
train-03244,BOS i want an early morning flight between philadelphia and pittsburgh on tuesday morning EOS,O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-00488,BOS what flights are available from atlanta to oakland with one way economy fares EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-round_trip I-round_trip B-economy O O,atis_flight
train-02612,BOS i would like to fly from denver to pittsburgh on the cheapest flight possible EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative O O O,atis_flight
train-00720,BOS i would like the time your earliest flight from washington to philadelphia EOS,O O O O O B-flight_time O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight_time
train-02697,BOS what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington EOS,O O O O O O B-depart_time.time O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.time_relative B-depart_time.time O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01673,BOS is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time O,atis_flight
train-02571,BOS i'd like to book the cheapest flight from atlanta to denver on august first EOS,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-01121,BOS i'd like to travel from boston to baltimore on us air 269 please tell me the times EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name B-flight_number O O O O B-flight_time O,atis_flight
train-02514,BOS what is the latest flight between washington and boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00457,BOS what is the capacity of the 73s EOS,O O O O O O O B-aircraft_code O,atis_capacity
train-03629,BOS list flights from indianapolis to memphis on monday EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03041,BOS i'm interested in a flight on american airlines from dallas to washington EOS,O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02227,BOS i would like a flight leaving from washington to boston at 110 pm on august twentieth EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-00575,BOS show the flights that leave philadelphia that go to atlanta that leave early on thursday morning EOS,O O O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-depart_time.period_mod O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-00588,BOS i would like information on flights leaving early monday morning from atlanta to baltimore EOS,O O O O O O O O B-depart_time.period_mod B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03665,BOS i need the flights from washington to montreal on a saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-04110,BOS i'd like to fly from tampa to montreal EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00797,BOS what is the least expensive one way fare from boston to san francisco EOS,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
train-00399,BOS what flights arrive at love field on june sixth EOS,O O O O O B-toloc.airport_name I-toloc.airport_name O B-arrive_date.month_name B-arrive_date.day_number O,atis_flight
train-03909,BOS list flights from milwaukee to detroit EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03229,BOS i need to know information for flights leaving dallas on tuesday evening and returning to atlanta EOS,O O O O O O O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name O,atis_flight
train-02176,BOS what flights depart san francisco after 4 pm and fly to washington via indianapolis EOS,O O O O B-fromloc.city_name I-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O O B-toloc.city_name O B-stoploc.city_name O,atis_flight
train-02182,BOS i want to fly from boston to denver with a stop in philadelphia EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O,atis_flight
train-01649,BOS what does the airline code dl stand for EOS,O O O O O O B-airline_code O O O,atis_airline
train-00422,BOS show me all flights from san diego to dulles on boeing 767 EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name O O B-aircraft_code O,atis_flight
train-01605,BOS what does the abbreviation co mean EOS,O O O O O B-airline_code O O,atis_abbreviation
train-00800,BOS what is the least expensive business class flight between atlanta and dallas EOS,O O O O B-cost_relative I-cost_relative B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02492,BOS what is the last flight from dallas to boston in the evening EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
train-03034,BOS does continental airlines fly from pittsburgh to atlanta EOS,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03638,BOS show me the flights from denver to philadelphia on a saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03102,BOS does united airlines have flights between boston and denver EOS,O O B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01418,BOS show me the last flight available in the evening from boston to dc on july twenty first EOS,O O O O B-flight_mod O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-03777,BOS i need a flight from memphis to las vegas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02162,BOS i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta EOS,O O O O O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O,atis_flight
train-04176,BOS flights from indianapolis nashville memphis to seattle EOS,O O O B-fromloc.city_name B-fromloc.city_name B-fromloc.city_name O O O,atis_flight
train-00526,BOS i would like to find a flight from charlotte to las vegas that makes a stop in st. louis EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name O,atis_flight
train-03279,BOS on wednesday night i would like a flight from charlotte to newark EOS,O O B-depart_date.day_name B-depart_time.period_of_day O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03746,BOS what flights from detroit to st. petersburg EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02735,BOS list all round trip flights from orlando to kansas city EOS,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03460,BOS flights from new york city to montreal EOS,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03146,BOS afternoon flight from denver to san francisco EOS,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00322,BOS what is bna EOS,O O O B-airport_code O,atis_abbreviation
train-01608,BOS what airline is aa EOS,O O O O B-airline_code O,atis_airline
train-01609,BOS what is airline ff EOS,O O O O B-airline_code O,atis_airline
train-00665,BOS how many flights are there between san francisco and philadelphia on august eighteenth EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_quantity
train-00206,BOS show me all flights from boston to dfw EOS,O O O O O O B-fromloc.city_name O B-toloc.airport_code O,atis_flight
train-00158,BOS i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night EOS,O O O O O O O O O B-flight_time O O B-cost_relative O O O O B-cost_relative I-cost_relative B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day O,atis_flight_no
train-01217,BOS what type of aircraft is used on the first flight from philadelphia to dallas in the morning EOS,O O O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O,atis_aircraft
train-02728,BOS could you please give me the cost of a round trip flight from denver to pittsburgh EOS,O O O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01065,BOS which flights leave on monday from montreal and arrive in chicago in the morning EOS,O O O O O B-depart_date.day_name O B-fromloc.city_name O O O B-toloc.city_name O O B-arrive_time.period_of_day O,atis_flight
train-00333,BOS what is bur EOS,O O O B-airport_code O,atis_abbreviation
train-03694,BOS i need a sunday flight from tampa to charlotte EOS,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03887,BOS i would like flight information from phoenix to denver EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03817,BOS please find a flight from orlando to kansas city EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03602,BOS show me flights from boston to washington on monday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01761,BOS please list all airline flights between denver and boston EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-03792,BOS please show me the flights from boston to san francisco EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02872,BOS display all flights from san francisco to boston on august eighth EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-04053,BOS let's look at baltimore to philadelphia again EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-00387,BOS which airline has the most business class flights EOS,O O O O O B-mod B-class_type I-class_type O O,atis_airline
train-01585,BOS what is ua EOS,O O O B-airline_code O,atis_abbreviation
train-00436,BOS round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars EOS,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount O,atis_airfare
train-02216,BOS what is the available ground transportation between the airport in denver and downtown EOS,O O O O O O O O O O O B-fromloc.city_name O O O,atis_ground_service
train-01927,BOS what are the first class fares from boston to pittsburgh on thursday EOS,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_airfare
train-02879,BOS show me flights from minneapolis to seattle on july second EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-01365,BOS show me us air fares for next sunday from miami to cleveland EOS,O O O B-airline_name I-airline_name O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01095,BOS find a flight from washington dc to san francisco on tuesday EOS,O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01247,BOS show me the flights from love field to any other airport EOS,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O O O,atis_flight
train-00499,BOS las vegas to baltimore economy EOS,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-economy O,atis_flight
train-03692,BOS what flights go from tampa to charlotte on sunday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03612,BOS requesting flight information for flight from boston to baltimore on tuesday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01273,BOS i need a flight from newark to los angeles leaving tomorrow evening EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.today_relative B-depart_time.period_of_day O,atis_flight
train-03445,BOS i would like flights from salt lake city to cincinnati EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00046,BOS what flights do you have from newark new jersey to ontario california that connect in phoenix EOS,O O O O O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-connect O B-stoploc.city_name O,atis_flight
train-02580,BOS what are the lowest one way fares from pittsburgh to atlanta EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01857,BOS i want to fly nonstop from denver to dallas EOS,O O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02175,BOS i want a flight from philadelphia to dallas with a stop in atlanta EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O,atis_flight
train-04273,BOS please show me the flights from atlanta to denver EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01374,BOS what flights go from boston to atlanta next tuesday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O,atis_flight
train-03174,BOS what flights are there from dallas to pittsburgh on monday morning EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-02672,BOS show me the cheapest flight on june fourteenth arriving in baltimore starting from dallas EOS,O O O O B-cost_relative O O B-depart_date.month_name B-depart_date.day_number O O B-toloc.city_name O O B-fromloc.city_name O,atis_flight
train-02712,BOS list the flights from indianapolis to memphis that leave before noon EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.period_of_day O,atis_flight
train-03712,BOS show me flights from washington to boston on friday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01343,BOS what're the flights from memphis to las vegas that arrive on a sunday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_date.day_name O,atis_flight
train-02914,BOS what are the prices of these flights EOS,O O O O O O O O O,atis_airfare
train-01809,BOS which airlines go from san francisco to washington by way of indianapolis EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_airline
train-01099,BOS i would like to fly to san francisco from washington dc EOS,O O O O O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-fromloc.state_code O,atis_flight
train-00997,BOS what is the earliest flight between pittsburgh and denver that serves breakfast EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O,atis_flight
train-00764,BOS what are the flights from phoenix arizona to st. paul minnesota on tuesday EOS,O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight
train-01106,BOS what are the lowest fares from washington dc to salt lake city EOS,O O O O B-cost_relative O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_airfare
train-01560,BOS tell me about flights on american airlines from dallas to san francisco on june twenty ninth EOS,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-03495,BOS please find a flight from st. petersburg to miami on thursday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01504,BOS show me the flights from minneapolis to indiana EOS,O O O O O O B-fromloc.city_name O B-toloc.state_name O,atis_flight
train-03060,BOS i'd like information on continental airlines flights from washington to philadelphia EOS,O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02935,BOS show me all the prices of flights from baltimore to dallas EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-03883,BOS i need a flight from ontario to memphis EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02786,BOS now show me all the round trips from new york to miami EOS,O O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01519,BOS which flights arrive in burbank from las vegas on saturday april twenty third in the afternoon EOS,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day O,atis_flight
train-03152,BOS show me the morning flights from memphis to new york city EOS,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-01022,BOS i need the earliest flight from denver to boston that serves dinner EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description O,atis_flight
train-03683,BOS list flights from memphis to miami on wednesday EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-00368,BOS tell me all the airports in the new york city area EOS,O O O O O O O O B-city_name I-city_name I-city_name O O,atis_airport
train-03259,BOS morning flight from boston to philadelphia EOS,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01248,BOS is there ground transportation from the pittsburgh airport to downtown pittsburgh EOS,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name O,atis_ground_service
train-03000,BOS okay let's see do you have a flight on delta airline from atlanta to boston EOS,O O O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04107,BOS show me the flights from indianapolis to memphis EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02551,BOS what is the cheapest one way fare between boston and oakland EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-03988,BOS list flights from philadelphia to dallas EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03001,BOS does united airlines fly from denver to baltimore EOS,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04201,BOS i'd like to see the flights from denver to philadelphia again EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-00111,BOS what does restriction ap 57 EOS,O O O O B-restriction_code I-restriction_code O,atis_abbreviation
train-01404,BOS show me first class airlines from san francisco to pittsburgh on next tuesday first class only EOS,O O O B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.date_relative B-depart_date.day_name B-class_type I-class_type O O,atis_airline
train-00809,BOS show me the least expensive flight from miami to new york on a sunday with first class fare EOS,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name O B-class_type I-class_type O O,atis_flight
train-03068,BOS okay all right do you have a flight on united airlines from atlanta to washington EOS,O O O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01676,BOS find a nonstop flight between boston and washington arriving in washington around 5 pm EOS,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-02424,BOS what is the earliest flight in the morning from boston to pittsburgh EOS,O O O O B-flight_mod O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01163,BOS what stops does dl 838 make from san francisco to atlanta EOS,O O B-flight_stop O B-airline_code B-flight_number O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00315,BOS what does mco mean EOS,O O O B-airport_code O O,atis_abbreviation
train-02645,BOS can you list flights from boston to washington with the lowest one way fares that leave on saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O O O B-depart_date.day_name O,atis_flight
train-03646,BOS show me the flights going from pittsburgh to san francisco on monday EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-02312,BOS i need to fly from denver to westchester county on june seventh after 3 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-02297,BOS what flights leave pittsburgh july fifth after 7 pm and arrive in san francisco EOS,O O O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number B-depart_time.time_relative B-depart_time.time I-depart_time.time O O O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03944,BOS i live in montreal and i want to travel to chicago then indianapolis and then return home EOS,O O O O B-fromloc.city_name O O O O O O B-toloc.city_name O B-toloc.city_name O O O O O,atis_flight
train-01238,BOS could you tell me if there is ground transportation between the boston airport and boston downtown EOS,O O O O O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name O O,atis_ground_service
train-02682,BOS i'd like to fly from boston to san francisco could you find me the cheapest fare EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-cost_relative O O,atis_flight
train-02147,BOS what are all flights from san francisco to philadelphia with stops in pittsburgh EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O,atis_flight
train-02581,BOS can you list flights from washington to toronto with the lowest one way fares EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O,atis_flight
train-03053,BOS i'd like a united airlines flight on wednesday from san francisco to boston EOS,O O O O B-airline_name I-airline_name O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-02441,BOS what's the last flight from houston to dallas EOS,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03046,BOS flying from pittsburgh to philadelphia on us air EOS,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-02727,BOS round trip fares new york to san jose EOS,O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
train-02250,BOS list all flights leaving denver on continental on sunday after 934 pm EOS,O O O O O B-fromloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-02114,BOS i'm looking for a flight leaving denver traveling to atlanta and stopping at pittsburgh is this possible EOS,O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O B-stoploc.city_name O O O O,atis_flight
train-01919,BOS what is the airfare for a round trip first class ticket from detroit to st. petersburg EOS,O O O O O O O B-round_trip I-round_trip B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_airfare
train-03716,BOS please show me the philadelphia to denver saturday flights again EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O O O,atis_flight
train-00706,BOS show me times for coach flights between boston and baltimore on wednesday EOS,O O O B-flight_time O B-class_type O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight_time
train-03289,BOS i want a flight departing from newark to los angeles that leaves in the morning EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-depart_time.period_of_day O,atis_flight
train-00900,BOS what does code qw mean EOS,O O O O B-fare_basis_code O O,atis_abbreviation
train-03266,BOS show morning flights from san francisco to pittsburgh EOS,O O B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03031,BOS show me the flights from san diego to san francisco on southwest airlines EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-03745,BOS flights from cincinnati to salt lake city EOS,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-02426,BOS can you list the earliest flights from oakland to salt lake city on thursday EOS,O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-02777,BOS what is the price of a one way fare from boston to denver on continental airlines EOS,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O,atis_airfare
train-01786,BOS please show me airlines with service from boston to denver EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-02425,BOS what is the earliest flight leaving washington to san francisco EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01698,BOS i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-arrive_time.time I-arrive_time.time O,atis_flight
train-00384,BOS what is the smallest aircraft available to fly on from pittsburgh to baltimore EOS,O O O O B-mod O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_aircraft
train-03664,BOS i'm in miami and i'd like to travel to las vegas on sunday EOS,O O O B-fromloc.city_name O O O O O O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-01237,BOS how do i get downtown from the toronto airport EOS,O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O,atis_ground_service
train-01567,BOS list flights from phoenix to detroit on thursday june twenty fourth EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O,atis_flight
train-02040,BOS is there ground transportation available in denver EOS,O O O O O O O B-city_name O,atis_ground_service
train-02840,BOS are there any flights from milwaukee to tacoma on friday june eleventh EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O,atis_flight
train-02496,BOS what is the last flight from dallas to boston EOS,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04220,BOS show me all the flights from philadelphia to cincinnati EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00740,BOS list flights from ontario california to salt lake city utah EOS,O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name O,atis_flight
train-01378,BOS i need a flight from philadelphia to san francisco next wednesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O,atis_flight
train-01127,BOS what kind of airline is flight ua 281 from boston to denver EOS,O O O O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O,atis_airline
train-03143,BOS what are the afternoon flights from atlanta to baltimore EOS,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01449,BOS information on flights from atlanta to washington dc departing on thursday before 9 am EOS,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O,atis_flight
train-02538,BOS show me the cheapest round trip fares from san francisco to salt lake city EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_airfare
train-04106,BOS i need a flight from philadelphia to denver EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04120,BOS flights from charlotte to baltimore EOS,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03533,BOS give me the continental flights from chicago to seattle on friday EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
